"date","close","open","high","low","volume","change"
"12/04/2022","4.043,75","4.042,50","4.043,75","3.989,51","0,78K","0,03"
"11/04/2022","4.042,50","4.045,00","4.045,00","3.991,16","0,96K","-0,06"
"08/04/2022","4.045,00","4.044,25","4.045,00","3.989,38","1,01K","0,02"
"07/04/2022","4.044,25","4.042,50","4.044,25","3.989,38","0,98K","0,04"
"06/04/2022","4.042,50","4.042,50","4.043,24","3.988,76","1,01K","0,00"
"05/04/2022","4.042,50","4.042,00","4.042,50","3.984,75","1,02K","0,01"
"04/04/2022","4.042,00","4.040,00","4.042,00","3.981,30","0,56K","0,05"
"01/04/2022","4.040,00","4.037,00","4.042,49","3.974,97","0,53K","0,07"
"31/03/2022","4.037,00","4.035,00","4.037,00","3.974,97","0,73K","0,05"
"30/03/2022","4.035,00","4.032,50","4.040,00","3.981,85","1,04K","0,06"
"29/03/2022","4.032,50","4.044,00","4.044,00","3.998,00","1,08K","0,80"
"28/03/2022","4.000,57","4.044,00","4.044,00","3.985,57","0,58K","-1,07"
"25/03/2022","4.044,00","4.040,00","4.044,00","3.985,57","0,56K","0,10"
"24/03/2022","4.040,00","4.043,50","4.044,00","3.989,70","0,79K","-0,09"
"23/03/2022","4.043,50","4.039,00","4.043,50","3.987,69","1,10K","0,11"
"22/03/2022","4.039,00","4.043,50","4.043,50","3.987,69","1,11K","-0,11"
"21/03/2022","4.043,50","4.041,00","4.043,50","3.987,89","0,48K","0,06"
"18/03/2022","4.041,00","4.037,50","4.041,00","3.987,89","1,11K","0,09"
"17/03/2022","4.037,50","4.045,00","4.045,00","3.987,89","1,09K","-0,19"
"16/03/2022","4.045,00","4.044,00","4.045,00","3.987,89","1,10K","0,02"
"15/03/2022","4.044,00","4.045,00","4.047,50","3.987,89","0,72K","1,06"
"14/03/2022","4.001,53","4.045,00","4.045,00","3.987,89","0,55K","-1,07"
"11/03/2022","4.045,00","4.041,00","4.045,00","3.987,89","1,05K","0,10"
"10/03/2022","4.041,00","4.049,00","4.049,00","3.987,89","1,06K","-0,20"
"09/03/2022","4.049,00","4.036,90","4.049,00","3.987,89","1,07K","0,30"
"08/03/2022","4.036,90","4.043,75","4.043,75","3.987,89","1,06K","-0,17"
"07/03/2022","4.043,75","4.003,15","4.043,75","3.987,89","0,30K","-0,15"
"04/03/2022","4.050,00","3.995,50","4.050,00","3.987,89","1,04K","1,17"
"03/03/2022","4.003,18","3.988,50","4.003,18","3.987,89","1,07K","0,37"
"02/03/2022","3.988,50","3.990,00","4.003,18","3.988,18","0,85K","0,15"
"01/03/2022","3.982,50","3.990,00","3.998,99","3.982,50","0,44K","-0,19"
"28/02/2022","3.990,00","3.986,68","3.996,92","3.982,18","0,78K","0,08"
"25/02/2022","3.986,68","3.988,50","3.988,50","3.977,78","0,58K","-0,05"
"24/02/2022","3.988,50","3.985,00","3.988,72","3.977,78","0,58K","0,05"
"23/02/2022","3.986,68","3.985,00","3.989,50","3.971,68","0,51K","0,04"
"22/02/2022","3.985,00","3.983,50","3.989,50","3.967,78","0,53K","0,04"
"21/02/2022","3.983,50","3.984,00","3.984,00","3.967,49","0,52K","-0,01"
"18/02/2022","3.984,00","3.982,00","3.984,00","3.925,00","0,40K","0,05"
"17/02/2022","3.982,00","3.981,50","3.982,00","3.964,54","0,86K","0,01"
"16/02/2022","3.981,50","3.986,00","3.987,47","3.925,00","0,63K","-0,11"
"15/02/2022","3.986,00","3.987,50","3.987,56","3.972,47","0,54K","-0,04"
"14/02/2022","3.987,50","3.982,50","3.990,00","3.974,00","0,50K","0,13"
"11/02/2022","3.982,50","3.975,00","3.990,00","3.971,21","0,55K","0,19"
"10/02/2022","3.975,00","3.987,11","3.995,00","3.970,66","0,55K","-0,25"
"09/02/2022","3.985,00","3.987,50","4.000,00","3.971,19","0,65K","-0,06"
"08/02/2022","3.987,50","3.987,00","3.995,00","3.971,19","1,08K","0,01"
"07/02/2022","3.987,00","3.994,63","3.994,63","3.967,20","0,37K","0,05"
"04/02/2022","3.985,00","3.980,00","4.010,00","3.966,53","1,10K","0,13"
"03/02/2022","3.980,00","3.989,00","3.994,63","3.978,62","1,14K","-0,23"
"02/02/2022","3.989,00","3.989,50","4.008,00","3.978,62","0,82K","-0,01"
"01/02/2022","3.989,50","3.992,00","4.005,00","3.973,91","0,58K","-0,06"
"31/01/2022","3.992,00","3.989,00","4.000,00","3.981,91","0,55K","-0,12"
"28/01/2022","3.996,91","3.989,00","3.997,50","3.978,03","0,57K","0,20"
"27/01/2022","3.989,00","3.982,50","4.000,00","3.982,50","0,56K","0,16"
"26/01/2022","3.982,50","3.984,92","4.000,00","3.971,64","0,57K","-0,06"
"25/01/2022","3.984,92","3.991,25","4.005,00","3.971,64","0,56K","-0,16"
"24/01/2022","3.991,25","3.985,00","4.000,00","3.975,99","0,54K","0,16"
"21/01/2022","3.985,00","3.988,00","4.005,00","3.946,01","0,57K","-0,08"
"20/01/2022","3.988,00","3.990,75","3.997,50","3.986,21","0,56K","-0,07"
"19/01/2022","3.990,75","3.990,00","3.995,00","3.976,10","0,54K","0,02"
"18/01/2022","3.990,00","3.981,50","3.995,00","3.963,11","0,57K","0,21"
"17/01/2022","3.981,50","3.975,05","3.985,50","3.963,11","0,29K","-0,07"
"14/01/2022","3.984,25","3.982,50","3.984,25","3.956,68","0,55K","0,04"
"13/01/2022","3.982,50","3.972,82","3.982,50","3.956,68","0,55K","0,21"
"12/01/2022","3.974,17","3.972,82","3.974,17","3.959,17","0,54K","0,03"
"11/01/2022","3.972,82","3.975,00","3.975,00","3.954,05","0,54K","0,10"
"10/01/2022","3.969,05","3.975,00","3.975,00","3.954,05","0,36K","-0,15"
"07/01/2022","3.975,00","3.977,50","3.978,57","3.953,17","1,12K","-0,06"
"06/01/2022","3.977,50","3.973,50","3.977,50","3.952,72","1,13K","0,37"
"05/01/2022","3.963,00","3.973,50","3.973,50","3.950,72","1,14K","-0,26"
"04/01/2022","3.973,50","3.971,75","3.973,50","3.947,39","1,14K","0,28"
"03/01/2022","3.962,39","3.968,50","3.975,23","3.947,39","0,69K","-0,15"
"31/12/2021","3.968,50","3.971,00","3.975,23","3.968,50","1,08K","-0,06"
"30/12/2021","3.971,00","3.970,00","3.974,50","3.956,64","0,58K","0,03"
"29/12/2021","3.970,00","3.975,00","3.981,73","3.956,64","0,61K","-0,13"
"28/12/2021","3.975,00","3.977,50","3.981,73","3.957,92","1,15K","-0,06"
"27/12/2021","3.977,50","3.970,00","3.981,73","3.955,43","0,66K","0,19"
"24/12/2021","3.970,00","3.966,25","3.970,00","3.957,50","0,90K","0,09"
"23/12/2021","3.966,25","3.967,00","3.967,29","3.950,84","0,57K","-0,02"
"22/12/2021","3.967,00","3.974,75","3.974,75","3.965,24","0,56K","-0,19"
"21/12/2021","3.974,75","3.960,00","3.974,75","3.925,00","0,19K","0,06"
"20/12/2021","3.972,50","3.967,50","3.972,50","3.960,00","0,49K","0,13"
"17/12/2021","3.967,50","3.971,00","3.971,00","3.946,01","1,09K","-0,09"
"16/12/2021","3.971,00","3.973,75","3.973,75","3.946,51","1,00K","-0,07"
"15/12/2021","3.973,75","3.968,75","3.981,00","3.961,90","1,08K","0,13"
"14/12/2021","3.968,75","3.971,25","3.975,00","3.961,90","0,79K","-0,06"
"13/12/2021","3.971,25","3.975,00","3.975,00","3.962,50","0,53K","-0,09"
"10/12/2021","3.975,00","3.976,75","3.977,00","3.953,39","0,55K","-0,04"
"09/12/2021","3.976,75","3.972,50","3.976,75","3.953,00","0,79K","0,11"
"08/12/2021","3.972,27","3.972,50","3.979,00","3.948,60","1,07K","-0,01"
"07/12/2021","3.972,50","3.976,75","3.978,32","3.948,60","1,06K","-0,11"
"06/12/2021","3.976,75","3.977,50","3.985,00","3.952,66","0,75K","0,20"
"03/12/2021","3.968,89","3.980,25","3.980,25","3.968,89","1,10K","-0,29"
"02/12/2021","3.980,25","3.980,00","4.005,00","3.956,42","1,09K","0,01"
"01/12/2021","3.980,00","3.982,50","3.990,00","3.963,76","1,11K","-0,06"
"30/11/2021","3.982,50","3.986,00","3.990,00","3.963,21","0,74K","-0,09"
"29/11/2021","3.986,00","3.985,80","3.988,21","3.965,31","0,54K","0,01"
"26/11/2021","3.985,80","3.982,50","3.990,00","3.962,63","1,10K","0,08"
"25/11/2021","3.982,50","3.988,75","3.988,75","3.950,82","1,08K","-0,16"
"24/11/2021","3.988,75","3.984,25","3.990,00","3.950,82","0,76K","0,11"
"23/11/2021","3.984,25","3.987,00","3.990,06","3.961,75","0,68K","0,19"
"22/11/2021","3.976,75","3.990,00","4.000,00","3.961,75","0,50K","-0,33"
"19/11/2021","3.990,00","3.985,00","3.993,00","3.965,09","1,03K","0,13"
"18/11/2021","3.985,00","3.984,00","3.990,00","3.963,95","1,01K","0,15"
"17/11/2021","3.978,95","3.982,50","3.991,43","3.959,56","0,96K","-0,05"
"16/11/2021","3.981,00","3.981,25","3.988,22","3.959,56","0,79K","-0,01"
"15/11/2021","3.981,25","3.980,50","3.997,50","3.966,00","0,98K","0,02"
"12/11/2021","3.980,50","3.975,00","3.987,50","3.953,68","0,95K","0,30"
"11/11/2021","3.968,68","3.975,00","3.975,00","3.947,94","0,87K","-0,16"
"10/11/2021","3.975,00","3.972,50","3.975,00","3.943,74","1,10K","0,06"
"09/11/2021","3.972,50","3.972,00","3.973,74","3.937,50","0,69K","0,01"
"08/11/2021","3.972,00","3.970,00","3.972,35","3.955,00","1,24K","0,05"
"05/11/2021","3.970,00","3.967,50","3.971,92","3.943,14","0,59K","0,06"
"04/11/2021","3.967,50","3.964,00","3.971,92","3.956,00","0,57K","0,09"
"03/11/2021","3.964,00","3.976,00","3.978,50","3.946,29","0,57K","-0,30"
"02/11/2021","3.976,00","3.978,50","3.979,36","3.955,56","0,58K","0,10"
"01/11/2021","3.971,92","3.978,50","3.983,22","3.962,50","0,40K","-0,17"
"29/10/2021","3.978,50","3.985,00","3.985,00","3.956,92","0,55K","-0,16"
"28/10/2021","3.985,00","3.982,50","3.985,00","3.957,00","0,60K","0,33"
"27/10/2021","3.972,00","3.980,50","3.984,06","3.947,75","0,97K","-0,21"
"26/10/2021","3.980,50","3.977,50","3.982,50","3.939,67","0,71K","0,08"
"25/10/2021","3.977,50","3.970,00","3.980,00","3.934,01","0,44K","0,23"
"22/10/2021","3.968,23","3.970,00","3.975,00","3.928,21","0,87K","-0,04"
"21/10/2021","3.970,00","3.965,00","3.970,00","3.942,26","0,64K","0,17"
"20/10/2021","3.963,24","3.965,00","3.972,50","3.926,95","0,58K","-0,04"
"19/10/2021","3.965,00","3.963,50","3.972,50","3.927,26","0,77K","0,04"
"18/10/2021","3.963,50","3.971,00","3.972,50","3.926,78","0,50K","-0,19"
"15/10/2021","3.971,00","3.977,50","3.990,00","3.933,28","0,58K","-0,16"
"14/10/2021","3.977,50","3.975,00","3.990,00","3.921,98","0,56K","0,06"
"13/10/2021","3.975,00","3.966,75","3.975,00","3.927,84","0,43K","0,21"
"12/10/2021","3.966,75","3.961,50","3.973,75","3.923,07","0,58K","0,13"
"11/10/2021","3.961,50","3.951,00","3.961,50","3.900,62","0,51K","0,27"
"08/10/2021","3.951,00","3.955,00","3.955,00","3.898,70","0,56K","-0,10"
"07/10/2021","3.955,00","3.953,00","3.958,50","3.898,70","0,56K","0,05"
"06/10/2021","3.953,00","3.955,50","3.955,50","3.911,32","0,57K","-0,06"
"05/10/2021","3.955,50","3.962,50","3.962,50","3.907,84","0,53K","-0,18"
"04/10/2021","3.962,50","3.965,00","3.965,00","3.916,61","0,32K","-0,06"
"01/10/2021","3.965,00","3.972,50","3.972,50","3.916,61","0,57K","-0,19"
"30/09/2021","3.972,50","3.970,00","3.974,00","3.930,19","0,56K","0,06"
"29/09/2021","3.970,00","3.982,50","3.989,00","3.930,19","0,60K","-0,31"
"28/09/2021","3.982,50","3.969,00","3.990,00","3.940,67","0,56K","0,34"
"27/09/2021","3.969,00","3.975,00","3.975,00","3.920,00","0,52K","-0,15"
"24/09/2021","3.975,00","3.961,00","3.975,00","3.930,00","1,12K","0,35"
"23/09/2021","3.961,00","3.965,50","3.965,50","3.905,90","1,06K","-0,11"
"22/09/2021","3.965,50","3.962,50","3.965,50","3.900,55","0,88K","0,08"
"21/09/2021","3.962,50","3.947,50","3.962,50","3.885,55","1,10K","0,38"
"20/09/2021","3.947,50","3.950,00","3.950,00","3.885,55","0,66K","-0,06"
"17/09/2021","3.950,00","3.937,50","3.950,00","3.870,72","1,13K","1,65"
"16/09/2021","3.885,72","3.930,00","3.937,50","3.855,00","1,02K","-1,13"
"15/09/2021","3.930,00","3.925,00","3.930,00","3.856,14","1,10K","0,13"
"14/09/2021","3.925,00","3.928,00","3.928,00","3.855,61","1,12K","-0,08"
"13/09/2021","3.928,00","3.918,50","3.928,00","3.844,27","0,60K","0,24"
"10/09/2021","3.918,50","3.922,50","3.922,50","3.844,27","1,13K","1,57"
"09/09/2021","3.858,06","3.922,50","3.922,87","3.844,17","0,81K","-1,64"
"08/09/2021","3.922,50","3.926,50","3.926,50","3.844,17","0,87K","-0,10"
"07/09/2021","3.926,50","3.918,50","3.926,50","3.838,66","0,82K","0,20"
"06/09/2021","3.918,50","3.858,06","3.922,50","3.833,11","0,37K","-0,10"
"03/09/2021","3.922,50","3.924,00","3.925,00","3.833,11","1,08K","-0,04"
"02/09/2021","3.924,00","3.917,50","3.924,00","3.842,03","0,81K","0,17"
"01/09/2021","3.917,50","3.920,00","3.921,50","3.837,89","1,05K","1,68"
"31/08/2021","3.852,89","3.920,00","3.920,00","3.840,24","1,06K","-1,71"
"30/08/2021","3.920,00","3.859,64","3.922,50","3.848,42","0,76K","0,06"
"27/08/2021","3.917,50","3.922,50","3.922,50","3.848,42","1,09K","-0,13"
"26/08/2021","3.922,50","3.920,50","3.922,50","3.841,50","1,07K","0,05"
"25/08/2021","3.920,50","3.920,00","3.922,00","3.840,00","1,09K","0,01"
"24/08/2021","3.920,00","3.921,50","3.923,00","3.830,00","1,12K","-0,04"
"23/08/2021","3.921,50","3.916,44","3.921,50","3.830,00","0,62K","0,13"
"20/08/2021","3.916,44","3.907,50","3.917,87","3.830,00","0,96K","0,23"
"19/08/2021","3.907,50","3.911,50","3.914,63","3.825,00","1,11K","-0,10"
"18/08/2021","3.911,50","3.909,00","3.915,88","3.815,00","1,13K","0,06"
"17/08/2021","3.909,00","3.909,25","3.913,88","3.816,33","1,14K","-0,01"
"16/08/2021","3.909,25","3.828,86","3.914,63","3.810,00","0,46K","2,10"
"13/08/2021","3.828,86","3.907,50","3.913,63","3.811,59","0,43K","-2,01"
"12/08/2021","3.907,50","3.821,12","3.913,88","3.806,12","0,36K","2,26"
"11/08/2021","3.821,12","3.910,00","3.910,00","3.815,00","0,22K","-2,27"
"10/08/2021","3.910,00","3.827,76","3.912,50","3.805,07","0,56K","0,13"
"09/08/2021","3.905,00","3.827,76","3.905,00","3.805,07","0,07K","2,42"
"06/08/2021","3.812,76","3.827,76","3.905,00","3.812,76","0,05K","-0,39"
"05/08/2021","3.827,76","3.820,12","3.907,50","3.812,76","0,12K","0,20"
"04/08/2021","3.820,12","3.814,74","3.905,00","3.799,74","0,09K","0,14"
"03/08/2021","3.814,74","3.804,92","3.814,74","3.789,92","0,02K","0,26"
"02/08/2021","3.804,92","3.816,00","3.816,00","3.789,92","0,02K","-0,29"
"30/07/2021","3.816,00","3.816,01","3.818,25","3.810,11","0,02K","0,00"
"29/07/2021","3.816,01","3.817,18","3.817,18","3.801,01","0,03K","0,28"
"28/07/2021","3.805,20","3.817,18","3.817,18","3.802,18","0,01K","-0,31"
"27/07/2021","3.817,18","3.817,24","3.817,24","3.802,24","0,02K","0,00"
"26/07/2021","3.817,24","3.810,59","3.817,24","3.789,32","0,02K","0,23"
"23/07/2021","3.808,59","3.810,59","3.815,00","3.789,32","0,01K","-0,05"
"22/07/2021","3.810,59","3.831,02","3.848,50","3.794,57","0,01K","-0,12"
"21/07/2021","3.815,00","3.831,02","3.860,00","3.794,57","0,01K","-0,42"
"20/07/2021","3.831,02","3.837,50","3.837,50","3.825,00","0,01K","-0,17"
"19/07/2021","3.837,50","3.906,00","3.906,00","3.816,02","0,77K","-1,75"
"16/07/2021","3.906,00","3.915,00","3.915,00","3.823,13","1,12K","-0,23"
"15/07/2021","3.915,00","3.787,87","3.915,00","3.787,87","0,49K","3,03"
"14/07/2021","3.800,00","3.787,87","3.802,97","3.765,00","0,01K","0,32"
"13/07/2021","3.787,87","3.773,72","3.787,87","3.765,00","0,02K","0,37"
"12/07/2021","3.773,72","3.765,12","3.773,72","3.758,72","0,01K","0,23"
"09/07/2021","3.765,12","3.837,94","3.837,94","3.750,12","0,02K","-1,90"
"08/07/2021","3.837,94","3.864,80","3.864,80","3.745,00","0,01K","-0,69"
"07/07/2021","3.864,80","3.877,68","3.877,68","3.822,94","0,02K","-0,33"
"06/07/2021","3.877,68","3.925,00","3.925,00","3.845,00","0,34K","-1,21"
"05/07/2021","3.925,00","3.913,29","3.925,00","3.862,68","0,26K","0,30"
"02/07/2021","3.913,29","3.940,00","3.940,00","3.895,00","0,59K","-0,68"
"01/07/2021","3.940,00","3.948,75","3.950,00","3.881,97","1,15K","-0,22"
"30/06/2021","3.948,75","3.930,00","3.948,75","3.866,97","0,97K","0,48"
"29/06/2021","3.930,00","3.839,56","3.930,00","3.770,00","0,44K","4,24"
"28/06/2021","3.770,00","3.822,45","3.839,56","3.770,00","0,02K","-1,28"
"25/06/2021","3.819,03","3.784,63","3.822,45","3.770,00","0,01K","0,91"
"24/06/2021","3.784,63","3.771,98","3.815,00","3.770,00","0,02K","0,51"
"23/06/2021","3.765,53","3.784,63","3.784,63","3.765,53","0,02K","-0,50"
"22/06/2021","3.784,63","3.776,51","3.784,63","3.761,51","0,03K","0,22"
"21/06/2021","3.776,51","3.789,05","3.789,05","3.760,00","0,02K","-0,33"
"18/06/2021","3.789,05","3.779,54","3.789,05","3.764,12","0,02K","0,25"
"17/06/2021","3.779,54","3.779,12","3.780,11","3.755,00","0,02K","0,01"
"16/06/2021","3.779,12","3.758,89","3.782,05","3.758,89","0,01K","-0,52"
"15/06/2021","3.799,06","3.799,04","3.812,59","3.755,00","0,02K","0,08"
"14/06/2021","3.796,08","3.799,04","3.905,00","3.790,47","0,06K","-0,08"
"11/06/2021","3.799,04","3.775,00","3.799,04","3.775,00","0,03K","0,33"
"10/06/2021","3.786,65","3.786,69","3.786,69","3.773,46","0,03K","0,00"
"09/06/2021","3.786,69","3.773,60","3.786,69","3.768,76","0,03K","0,29"
"08/06/2021","3.775,63","3.773,60","3.775,63","3.768,76","0,03K","0,05"
"07/06/2021","3.773,60","3.773,70","3.773,70","3.765,21","0,01K","0,00"
"04/06/2021","3.773,70","3.769,25","3.773,71","3.753,00","0,03K","0,66"
"03/06/2021","3.749,00","3.771,85","3.772,75","3.749,00","0,03K","-0,61"
"02/06/2021","3.771,85","3.769,26","3.771,85","3.741,00","0,02K","0,07"
"01/06/2021","3.769,26","3.772,86","3.772,86","3.750,00","0,02K","-0,10"
"31/05/2021","3.772,86","3.753,33","3.772,86","3.751,14","0,02K","0,58"
"28/05/2021","3.751,00","3.753,33","3.756,42","3.750,00","0,01K","-0,09"
"27/05/2021","3.754,39","3.753,33","3.754,39","3.743,79","0,01K","0,03"
"26/05/2021","3.753,33","3.759,49","3.759,49","3.735,00","0,02K","0,49"
"25/05/2021","3.735,00","3.759,49","3.759,60","3.735,00","0,03K","-0,65"
"24/05/2021","3.759,49","3.761,11","3.764,48","3.759,49","0,03K","0,11"
"21/05/2021","3.755,42","3.761,11","3.761,11","3.744,81","0,03K","-0,15"
"20/05/2021","3.761,11","3.756,27","3.785,00","3.746,11","0,03K","0,13"
"19/05/2021","3.756,27","3.762,52","3.762,52","3.652,50","0,02K","-0,08"
"18/05/2021","3.759,15","3.762,52","3.762,52","3.745,00","0,02K","-0,02"
"17/05/2021","3.759,89","3.762,52","3.764,49","3.750,00","0,02K","-0,07"
"14/05/2021","3.762,52","3.756,86","3.762,52","3.747,52","0,03K","0,15"
"13/05/2021","3.756,86","3.765,80","3.766,09","3.745,00","0,02K","-0,24"
"12/05/2021","3.765,80","3.760,49","3.765,80","3.741,86","0,02K","0,14"
"11/05/2021","3.760,49","3.760,45","3.775,00","3.750,80","0,05K","0,00"
"10/05/2021","3.760,45","3.782,21","3.782,21","3.745,49","0,02K","-0,58"
"07/05/2021","3.782,21","3.777,76","3.782,21","3.744,52","0,03K","0,12"
"06/05/2021","3.777,76","3.770,29","3.777,76","3.747,05","0,03K","0,20"
"05/05/2021","3.770,29","3.801,21","3.801,21","3.750,00","0,03K","-0,76"
"04/05/2021","3.799,11","3.799,11","3.799,11","3.755,29","0,02K","1,31"
"03/05/2021","3.750,00","3.799,11","3.799,11","3.747,05","0,02K","-1,29"
"30/04/2021","3.799,11","3.807,53","3.807,53","3.765,00","0,03K","-0,22"
"29/04/2021","3.807,53","3.798,64","3.807,53","3.763,78","0,03K","0,23"
"28/04/2021","3.798,64","3.782,20","3.802,50","3.775,00","0,04K","0,43"
"27/04/2021","3.782,20","3.782,05","3.785,00","3.759,21","0,03K","0,19"
"26/04/2021","3.775,00","3.782,05","3.785,68","3.765,00","0,02K","-0,19"
"23/04/2021","3.782,05","3.774,21","3.790,00","3.765,00","0,02K","0,85"
"22/04/2021","3.750,00","3.808,20","3.808,20","3.750,00","0,02K","-1,53"
"21/04/2021","3.808,20","3.772,53","3.808,20","3.769,15","0,03K","1,01"
"20/04/2021","3.770,00","3.772,53","3.794,34","3.757,53","0,02K","-0,07"
"19/04/2021","3.772,53","3.798,11","3.798,11","3.749,43","0,02K","0,60"
"16/04/2021","3.750,00","3.798,11","3.798,11","3.749,43","0,02K","-1,27"
"15/04/2021","3.798,11","3.793,14","3.798,11","3.775,00","0,02K","0,13"
"14/04/2021","3.793,14","3.812,35","3.812,35","3.780,00","0,02K","-0,50"
"13/04/2021","3.812,35","3.812,38","3.812,38","3.778,14","0,02K","0,00"
"12/04/2021","3.812,38","3.808,50","3.812,38","3.795,00","0,03K","0,07"
"09/04/2021","3.809,54","3.808,50","3.809,54","3.793,32","0,02K","0,03"
"08/04/2021","3.808,50","3.811,20","3.811,20","3.793,50","0,02K","-0,07"
"07/04/2021","3.811,20","3.809,99","3.811,20","3.790,27","0,01K","0,12"
"06/04/2021","3.806,57","3.809,99","3.811,20","3.796,20","0,01K","-0,10"
"05/04/2021","3.810,45","3.809,99","3.810,45","3.806,14","0,02K","0,54"
"02/04/2021","3.790,00","3.809,99","3.810,95","3.785,00","0,02K","-0,52"
"01/04/2021","3.809,99","3.797,22","3.809,99","3.785,00","0,02K","0,34"
"31/03/2021","3.797,22","3.805,03","3.805,03","3.760,00","0,02K","-0,21"
"30/03/2021","3.805,03","3.805,03","3.805,05","3.760,00","0,03K","0,00"
"29/03/2021","3.805,03","3.785,45","3.805,03","3.782,83","0,01K","0,52"
"26/03/2021","3.785,45","3.803,41","3.803,41","3.782,09","0,02K","-0,13"
"25/03/2021","3.790,23","3.781,26","3.803,41","3.770,45","0,02K","0,24"
"24/03/2021","3.781,26","3.798,20","3.798,20","3.766,00","0,02K","-0,27"
"23/03/2021","3.791,40","3.798,22","3.798,22","3.765,50","0,03K","-0,18"
"22/03/2021","3.798,22","3.785,77","3.798,22","3.767,50","0,03K","0,33"
"19/03/2021","3.785,77","3.784,04","3.788,50","3.765,00","0,03K","0,05"
"18/03/2021","3.784,04","3.795,14","3.795,14","3.765,00","0,03K","0,11"
"17/03/2021","3.780,00","3.795,14","3.795,14","3.769,04","0,01K","-0,40"
"16/03/2021","3.795,14","3.777,04","3.795,14","3.762,04","0,02K","0,80"
"15/03/2021","3.765,00","3.798,20","3.798,20","3.762,04","0,02K","-0,70"
"12/03/2021","3.791,40","3.778,81","3.798,20","3.763,81","0,03K","0,33"
"11/03/2021","3.778,81","3.769,58","3.778,81","3.763,81","0,02K","0,24"
"10/03/2021","3.769,58","3.796,36","3.796,36","3.754,58","0,03K","-0,71"
"09/03/2021","3.796,36","3.781,11","3.823,50","3.758,67","0,03K","0,40"
"08/03/2021","3.781,11","3.757,70","3.791,00","3.754,33","0,03K","0,71"
"05/03/2021","3.754,33","3.757,70","3.769,90","3.739,87","0,02K","-0,15"
"04/03/2021","3.760,00","3.757,70","3.769,90","3.733,11","0,03K","0,00"
"03/03/2021","3.760,00","3.757,70","3.760,00","3.725,00","0,02K","2,94"
"02/03/2021","3.652,50","3.757,70","3.771,36","3.652,50","0,02K","-3,12"
"01/03/2021","3.770,00","3.757,70","3.775,00","3.742,70","0,03K","0,33"
"26/02/2021","3.757,70","3.737,83","3.757,70","3.722,83","0,02K","0,53"
"25/02/2021","3.737,83","3.771,01","3.771,01","3.722,83","0,02K","-0,88"
"24/02/2021","3.771,01","3.784,55","3.784,60","3.741,83","0,02K","0,69"
"23/02/2021","3.745,00","3.784,55","3.787,50","3.741,83","0,03K","-1,05"
"22/02/2021","3.784,82","3.784,55","3.788,19","3.765,00","0,02K","0,01"
"19/02/2021","3.784,55","3.770,03","3.784,55","3.740,00","0,03K","0,39"
"18/02/2021","3.770,03","3.759,31","3.786,00","3.720,07","0,03K","0,29"
"17/02/2021","3.759,31","3.735,07","3.759,31","3.720,00","0,02K","2,92"
"16/02/2021","3.652,50","3.729,19","3.770,00","3.652,50","0,03K","0,00"
"15/02/2021","3.652,50","3.790,00","3.790,00","3.652,50","0,01K","-3,22"
"12/02/2021","3.774,01","3.790,00","3.790,00","3.765,00","0,02K","0,24"
"11/02/2021","3.765,00","3.790,00","3.790,00","3.720,00","0,02K","1,21"
"10/02/2021","3.720,00","3.790,00","3.790,00","3.720,00","0,01K","-0,13"
"09/02/2021","3.725,00","3.790,00","3.790,43","3.710,00","0,02K","0,40"
"08/02/2021","3.710,00","3.790,20","3.791,76","3.705,00","0,02K","-2,03"
"05/02/2021","3.786,80","3.790,20","3.823,50","3.714,92","0,02K","1,12"
"04/02/2021","3.745,00","3.790,20","3.790,20","3.741,35","0,02K","-0,79"
"03/02/2021","3.775,00","3.790,20","3.790,20","3.750,00","0,02K","0,67"
"02/02/2021","3.750,00","3.790,20","3.790,20","3.750,00","0,02K","-0,79"
"01/02/2021","3.780,00","3.790,20","3.810,00","3.780,00","0,02K","-0,13"
"29/01/2021","3.785,00","3.790,30","3.810,00","3.785,00","0,02K","-0,66"
"28/01/2021","3.810,00","3.790,30","3.810,00","3.786,88","0,02K","0,61"
"27/01/2021","3.786,91","3.790,30","3.810,00","3.779,11","0,03K","-0,09"
"26/01/2021","3.790,40","3.767,02","3.810,00","3.765,51","0,03K","0,73"
"25/01/2021","3.762,77","3.767,02","3.795,00","3.752,02","0,03K","-0,11"
"22/01/2021","3.767,02","3.805,54","3.810,00","3.752,02","0,04K","-1,01"
"21/01/2021","3.805,54","3.787,69","3.810,00","3.787,69","0,03K","0,47"
"20/01/2021","3.787,69","3.783,33","3.810,00","3.772,69","0,03K","0,12"
"19/01/2021","3.783,33","3.780,40","3.810,00","3.755,00","0,03K","0,08"
"18/01/2021","3.780,40","3.774,95","3.793,00","3.765,40","0,01K","0,14"
"15/01/2021","3.774,95","3.765,59","3.810,00","3.759,00","0,02K","0,25"
"14/01/2021","3.765,59","3.767,37","3.810,00","3.750,00","0,03K","-0,05"
"13/01/2021","3.767,37","3.789,35","3.810,00","3.752,37","0,04K","-0,58"
"12/01/2021","3.789,35","3.907,50","3.907,50","3.786,28","0,53K","-3,02"
"11/01/2021","3.907,50","3.789,36","3.907,50","3.770,00","0,59K","3,02"
"08/01/2021","3.793,00","3.789,36","3.814,00","3.770,00","0,01K","0,10"
"07/01/2021","3.789,36","3.780,62","3.915,95","3.765,62","0,03K","0,23"
